-1.0;484.0;461.0;157.0;0.0;0.0;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3697932958602905;-0.29583463668823246;93.0;128.0;0.0;
-1.0;482.0;459.0;158.0;1.2;0.01;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5575928092002869;-0.4460742473602295;74.0;133.0;1.0;
-1.0;479.0;456.0;157.0;1.2;0.02;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6540547609329224;-0.5232438087463379;64.0;133.0;1.0;
-1.0;480.0;453.0;157.0;1.2;0.03;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.676457941532135;-0.541166353225708;62.0;133.0;1.0;
-1.0;481.0;447.0;157.0;1.2;0.04;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.707988977432251;-0.5663911819458008;59.0;133.0;1.0;
-1.0;480.0;447.0;157.0;1.2;0.05;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6770515441894531;-0.5416412353515625;62.0;133.0;1.0;
-1.0;479.0;444.0;157.0;1.2;0.060000000000000005;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6970388889312744;-0.5576311111450195;60.0;133.0;1.0;
-1.0;480.0;444.0;157.0;1.2;0.07;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6598174571990967;-0.5278539657592773;64.0;133.0;1.0;
-1.0;479.0;447.0;157.0;1.2;0.08;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6405974626541138;-0.512477970123291;66.0;133.0;1.0;
-1.0;479.0;450.0;157.0;1.2;0.09;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.6086987257003784;-0.48695898056030273;69.0;133.0;1.0;
-1.0;477.0;449.0;157.0;1.2;0.09999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5547565817832947;-0.4438052654266358;74.0;133.0;1.0;
-1.0;477.0;449.0;157.0;1.2;0.10999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.565704882144928;-0.4525639057159424;73.0;133.0;1.0;
-1.0;480.0;451.0;157.0;1.2;0.11999999999999998;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5477941632270813;-0.4382353305816651;75.0;133.0;1.0;
-1.0;481.0;452.0;157.0;1.2;0.12999999999999998;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5839502811431885;-0.4671602249145508;71.0;133.0;1.0;
-1.0;486.0;453.0;157.0;1.2;0.13999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5281330347061157;-0.4225064277648926;77.0;133.0;1.0;
-1.0;485.0;454.0;157.0;1.2;0.15;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.49797001481056213;-0.39837601184844973;80.0;133.0;1.0;
-1.0;483.0;455.0;157.0;1.2;0.16;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.43718236684799194;-0.3497458934783936;86.0;133.0;1.0;
-1.0;484.0;453.0;157.0;1.2;0.17;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.2989961802959442;-0.2391969442367554;101.0;133.0;1.0;
-1.0;480.0;455.0;156.0;1.2;0.18000000000000002;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.23855358362197876;-0.190842866897583;107.0;133.0;1.0;
-1.0;479.0;456.0;157.0;1.2;0.19000000000000003;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.20192572474479675;-0.1615405797958374;110.0;133.0;1.0;
-1.0;472.0;454.0;156.0;1.2;0.20000000000000004;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.16044393181800842;-0.12835514545440674;115.0;133.0;1.0;
-1.0;471.0;451.0;156.0;1.2;0.21000000000000005;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.16072732210159302;-0.12858185768127442;115.0;133.0;1.0;
-1.0;472.0;450.0;156.0;1.2;0.22000000000000006;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.1482437700033188;-0.11859501600265504;116.0;133.0;1.0;
-1.0;477.0;447.0;156.0;1.2;0.23000000000000007;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.11684301495552063;-0.09347441196441651;119.0;133.0;1.0;
-1.0;478.0;446.0;156.0;1.2;0.24000000000000007;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.11492346227169037;-0.0919387698173523;119.0;133.0;1.0;
-1.0;477.0;442.0;157.0;1.2;0.25000000000000006;0.25000000000000006;0.03;0.22000000000000006;0.0;0.0;6.587803523936029e-33;-0.06058156117796898;-0.04846524894237519;125.0;133.0;1.0;
-1.0;471.0;444.0;156.0;1.2;0.26000000000000006;0.26000000000000006;0.03;0.23000000000000007;0.0;0.0;6.587803523936029e-33;0.02019241824746132;0.016153934597969054;133.0;134.0;1.0;
-1.0;465.0;444.0;156.0;1.2;0.2700000000000001;0.2700000000000001;0.03;0.24000000000000007;0.0;0.0;6.587803523936029e-33;0.04955100640654564;0.03964080512523652;136.0;134.0;1.0;
-1.0;462.0;443.0;156.0;1.2;0.2800000000000001;0.2800000000000001;0.03;0.2500000000000001;0.0;0.0;6.587803523936029e-33;0.1076965481042862;0.08615723848342896;142.0;134.0;1.0;
-1.0;462.0;443.0;156.0;1.2;0.2900000000000001;0.2900000000000001;0.03;0.2600000000000001;0.0;0.0;6.587803523936029e-33;0.08742612600326538;0.06994090080261231;140.0;134.0;1.0;
-1.0;464.0;440.0;156.0;1.2;0.3000000000000001;0.3000000000000001;0.03;0.27000000000000013;0.0;0.0;6.587803523936029e-33;0.0989132672548294;0.07913061380386353;141.0;135.0;1.0;
