-1.0;466.0;460.0;150.0;0.0;0.0;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3049962818622589;-0.24399702548980715;100.0;128.0;0.0;
-1.0;463.0;462.0;156.0;1.2;0.01;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.31169113516807556;-0.24935290813446045;99.0;133.0;1.0;
-1.0;466.0;464.0;158.0;1.2;0.02;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.37003734707832336;-0.2960298776626587;93.0;133.0;1.0;
-1.0;468.0;466.0;158.0;1.2;0.03;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.4389401078224182;-0.3511520862579346;86.0;133.0;1.0;
-1.0;467.0;465.0;158.0;1.2;0.04;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5995661616325378;-0.4796529293060303;70.0;133.0;1.0;
-1.0;463.0;465.0;158.0;1.2;0.05;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.5795480012893677;-0.4636384010314942;72.0;133.0;1.0;
-1.0;459.0;465.0;159.0;1.2;0.060000000000000005;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.545540452003479;-0.4364323616027832;75.0;133.0;1.0;
-1.0;457.0;465.0;158.0;1.2;0.07;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.4914628565311432;-0.3931702852249146;81.0;133.0;1.0;
-1.0;457.0;463.0;158.0;1.2;0.08;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.46859267354011536;-0.3748741388320923;83.0;133.0;1.0;
-1.0;453.0;463.0;158.0;1.2;0.09;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3552277386188507;-0.28418219089508057;95.0;133.0;1.0;
-1.0;453.0;463.0;158.0;1.2;0.09999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.25619956851005554;-0.20495965480804446;105.0;133.0;1.0;
-1.0;457.0;463.0;158.0;1.2;0.10999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3019181787967682;-0.24153454303741456;100.0;133.0;1.0;
-1.0;457.0;464.0;158.0;1.2;0.11999999999999998;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.32940900325775146;-0.26352720260620116;97.0;133.0;1.0;
-1.0;455.0;464.0;158.0;1.2;0.12999999999999998;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3586980402469635;-0.28695843219757083;94.0;133.0;1.0;
-1.0;456.0;465.0;158.0;1.2;0.13999999999999999;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3626291751861572;-0.2901033401489258;94.0;133.0;1.0;
-1.0;458.0;464.0;158.0;1.2;0.15;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3187139332294464;-0.25497114658355713;98.0;133.0;1.0;
-1.0;464.0;463.0;158.0;1.2;0.16;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.2869977056980133;-0.22959816455841064;102.0;133.0;1.0;
-1.0;465.0;463.0;158.0;1.2;0.17;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.27524980902671814;-0.22019984722137453;103.0;133.0;1.0;
-1.0;464.0;463.0;158.0;1.2;0.18000000000000002;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.2938808500766754;-0.23510468006134033;101.0;133.0;1.0;
-1.0;461.0;463.0;158.0;1.2;0.19000000000000003;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3237498104572296;-0.2589998483657837;98.0;133.0;1.0;
-1.0;462.0;461.0;158.0;1.2;0.20000000000000004;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.3649172782897949;-0.2919338226318359;94.0;133.0;1.0;
-1.0;464.0;459.0;157.0;1.2;0.21000000000000005;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.30027464032173157;-0.24021971225738525;100.0;133.0;1.0;
-1.0;467.0;458.0;158.0;1.2;0.22000000000000006;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.23242846131324768;-0.18594276905059814;107.0;133.0;1.0;
-1.0;466.0;455.0;158.0;1.2;0.23000000000000007;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.18373018503189087;-0.1469841480255127;112.0;133.0;1.0;
-1.0;466.0;455.0;157.0;1.2;0.24000000000000007;0.25;0.03;0.22;0.0;0.0;6.587803523936029e-33;-0.13217706978321075;-0.10574165582656861;118.0;133.0;1.0;
-1.0;460.0;455.0;157.0;1.2;0.25000000000000006;0.25000000000000006;0.03;0.22000000000000006;0.0;0.0;6.587803523936029e-33;-0.10884125530719757;-0.08707300424575806;120.0;133.0;1.0;
-1.0;460.0;456.0;158.0;1.2;0.26000000000000006;0.26000000000000006;0.03;0.23000000000000007;0.0;0.0;6.587803523936029e-33;-0.10781611502170563;-0.08625289201736451;120.0;134.0;1.0;
-1.0;457.0;453.0;157.0;1.2;0.2700000000000001;0.2700000000000001;0.03;0.24000000000000007;0.0;0.0;6.587803523936029e-33;-0.0731537938117981;-0.05852303504943848;124.0;134.0;1.0;
-1.0;457.0;451.0;158.0;1.2;0.2800000000000001;0.2800000000000001;0.03;0.2500000000000001;0.0;0.0;6.587803523936029e-33;-0.0923304557800293;-0.07386436462402345;122.0;134.0;1.0;
-1.0;458.0;450.0;157.0;1.2;0.2900000000000001;0.2900000000000001;0.03;0.2600000000000001;0.0;0.0;6.587803523936029e-33;-0.08744774758815765;-0.06995819807052613;122.0;134.0;1.0;
-1.0;454.0;451.0;157.0;1.2;0.3000000000000001;0.3000000000000001;0.03;0.27000000000000013;0.0;0.0;6.587803523936029e-33;-0.017796900123357773;-0.014237520098686219;129.0;135.0;1.0;
-1.0;452.0;450.0;157.0;1.2;0.3100000000000001;0.3100000000000001;0.03;0.28000000000000014;0.0;0.0;6.587803523936029e-33;0.08433084189891815;0.06746467351913453;140.0;135.0;1.0;
-1.0;450.0;447.0;157.0;1.2;0.3200000000000001;0.3200000000000001;0.03;0.29000000000000015;0.0;0.0;6.587803523936029e-33;0.14780297875404358;0.11824238300323486;146.0;135.0;1.0;
-1.0;451.0;441.0;157.0;1.2;0.3300000000000001;0.3300000000000001;0.03;0.30000000000000016;0.0;0.0;6.587803523936029e-33;0.13305388391017914;0.10644310712814331;145.0;135.0;1.0;
-1.0;450.0;437.0;157.0;1.2;0.34000000000000014;0.34000000000000014;0.03;0.31000000000000016;0.0;0.0;6.587803523936029e-33;0.19442963600158691;0.15554370880126955;151.0;136.0;1.0;
-1.0;449.0;432.0;157.0;1.2;0.35000000000000014;0.35000000000000014;0.03;0.3200000000000002;0.0;0.0;6.587803523936029e-33;0.1181502491235733;0.09452019929885865;143.0;136.0;1.0;
-1.0;449.0;431.0;157.0;1.2;0.36000000000000015;0.36000000000000015;0.03;0.3300000000000002;0.0;0.0;6.587803523936029e-33;0.09833492338657379;0.07866793870925903;141.0;136.0;1.0;
-1.0;449.0;423.0;156.0;1.2;0.37000000000000016;0.37000000000000016;0.03;0.3400000000000002;0.0;0.0;6.587803523936029e-33;0.07324805855751038;0.058598446846008304;138.0;136.0;1.0;
-1.0;447.0;414.0;157.0;1.2;0.38000000000000017;0.38000000000000017;0.03;0.3500000000000002;0.0;0.0;6.587803523936029e-33;0.06463587284088135;0.05170869827270508;138.0;137.0;1.0;
