0.892;0.867;0.5959;-0.0369
0.891;0.868;0.6013;-0.0455
0.891;0.868;0.6198;-0.0532
0.89;0.869;0.6266;-0.0531
0.89;0.869;0.6338;-0.0509
0.889;0.87;0.6413;-0.0445
0.889;0.87;0.6414;-0.0327
0.889;0.87;0.6421;-0.024
0.889;0.87;0.6341;-0.0137
0.889;0.87;0.6244;-0.0064
0.889;0.87;0.6109;-0.0004
0.889;0.87;0.6004;0.0038
0.889;0.87;0.5844;0.0068
0.889;0.87;0.5777;0.0151
0.889;0.87;0.5709;0.0254
0.89;0.869;0.5704;0.0359
0.89;0.869;0.5703;0.0383
0.891;0.868;0.574;0.0385
0.891;0.868;0.5797;0.0288
0.891;0.868;0.5856;0.0184
0.892;0.868;0.5945;0.0077
0.892;0.867;0.6044;-0.0019
0.892;0.867;0.6119;-0.0029
0.892;0.867;0.6224;0.0016
0.892;0.867;0.6242;0.0052
0.892;0.867;0.6359;0.001
0.892;0.867;0.6454;0.0049
0.892;0.867;0.6436;0.0105
0.893;0.867;0.6327;0.0148
0.893;0.866;0.6264;0.0197
0.893;0.866;0.612;0.0129
0.893;0.866;0.601;-0.0005
0.893;0.866;0.5837;-0.0119
0.893;0.866;0.5834;-0.0252
0.893;0.866;0.5737;-0.0323
0.892;0.867;0.572;-0.0401
0.892;0.867;0.5674;-0.044
0.891;0.868;0.5829;-0.0508
0.891;0.868;0.5815;-0.0459
0.89;0.869;0.5855;-0.0449
0.89;0.869;0.5972;-0.0331
0.89;0.869;0.605;-0.0206
0.89;0.869;0.6144;-0.0141
0.89;0.87;0.6239;-0.0097
0.889;0.87;0.6313;-0.0076
0.889;0.87;0.633;-0.0052
0.889;0.87;0.6437;-0.0003
0.889;0.87;0.6401;0.0086
0.89;0.869;0.6318;0.0224
0.89;0.869;0.6282;0.0378
0.891;0.868;0.6133;0.04
0.891;0.868;0.6053;0.0455
0.892;0.867;0.5897;0.0368
0.892;0.867;0.5827;0.0298
0.892;0.867;0.5723;0.0182
0.892;0.867;0.5159;0.0053
0.893;0.867;0.5601;-0.0022
0.892;0.867;0.556;-0.0048
0.892;0.867;0.5607;-0.0057
0.892;0.867;0.5826;-0.0145
0.892;0.867;0.5972;-0.0191
0.892;0.867;0.5801;-0.0203
0.892;0.867;0.5888;-0.0249
0.892;0.868;0.6037;-0.0197
0.892;0.868;0.6172;-0.0037
0.892;0.867;0.629;0.0097
0.892;0.867;0.6477;0.0088
0.892;0.867;0.6523;-0.0014
0.892;0.867;0.65;-0.0107
0.892;0.868;0.6464;-0.0204
0.891;0.868;0.6487;-0.0274
0.891;0.868;0.6263;-0.0327
0.891;0.868;0.6185;-0.0359
0.89;0.869;0.597;-0.0334
0.89;0.869;0.5806;359.9726
0.89;0.869;0.5706;-0.0217
0.889;0.87;0.5612;-0.0172
0.889;0.87;0.5687;-0.0105
0.889;0.87;0.5628;0.0004
0.889;0.87;0.5663;0.0091
0.89;0.87;0.5714;0.0141
0.89;0.869;0.5788;0.0201
0.89;0.869;0.5866;-359.9696
0.891;0.869;0.5913;0.041
0.891;0.868;0.6089;0.0487
0.892;0.867;0.6171;0.0526
0.892;0.867;0.6265;0.0572
0.893;0.866;0.6337;0.05
0.894;0.866;0.6393;0.0349
0.894;0.865;0.6421;0.0168
0.894;0.865;0.6383;-0.0014
0.894;0.865;0.6332;-0.0143
0.894;0.866;0.6203;-0.0261
0.893;0.866;0.6116;-0.0358
0.893;0.866;0.5978;-0.0375
0.892;0.867;0.5858;-0.0383
0.892;0.867;0.5754;-0.0336
0.892;0.867;0.5747;-0.0261
0.892;0.867;0.5478;-0.0124
0.892;0.867;0.5682;-0.0008
0.892;0.867;0.5838;-0.0008
0.892;0.867;0.5886;-0.0075
0.891;0.868;0.6215;-0.0112
0.891;0.868;0.621;-0.0053
0.891;0.868;0.6102;-0.0042
0.891;0.868;0.6491;-0.0028
0.891;0.868;0.627;-0.0001
0.891;0.868;0.6236;0.0025
0.892;0.868;0.6048;0.0089
0.892;0.867;0.5941;0.0189
0.892;0.867;0.5754;0.0229
0.892;0.867;0.5614;0.0287
0.893;0.866;0.5649;0.0364
0.893;0.866;0.4804;0.0076
0.893;0.866;0.4587;0.0304
0.894;0.865;0.5262;0.0457
0.894;0.865;0.4522;0.0103
0.895;0.864;0.5287;0.0461
0.895;0.864;0.5424;0.0325
0.896;0.864;0.5832;0.0292
0.896;0.863;0.6325;0.0176
0.896;0.863;0.6453;0.0059
0.896;0.863;0.6384;-0.0063
0.896;0.863;0.6516;-0.0227
0.896;0.864;0.6517;-0.0295
0.895;0.864;0.6443;-0.032
0.895;0.864;0.6404;-0.027
0.895;0.864;0.6265;-0.0209
0.895;0.864;0.6022;-0.0155
0.895;0.864;0.6066;-0.0111
0.895;0.864;0.5839;-0.0027
0.895;0.864;0.5689;0.0036
0.895;0.864;0.5605;0.009
0.895;0.864;0.5527;0.0096
0.895;0.864;0.5616;-0.0017
0.895;0.864;0.5587;-0.0132
0.895;0.864;0.5628;-0.0225
0.895;0.865;0.5689;-0.0282
0.894;0.865;0.5755;-0.0275
0.894;0.865;0.5838;-0.0292
0.894;0.865;0.5952;-0.0338
0.893;0.866;0.5981;-0.0381
0.893;0.866;0.6212;-0.0396
0.892;0.867;0.6248;359.9679
0.892;0.867;0.6367;-0.0331
0.892;0.867;0.6457;-0.0332
0.891;0.868;0.6409;-0.0245
0.891;0.868;0.6504;-0.017
0.891;0.868;0.6373;-0.0072
0.891;0.868;0.6261;-0.0
0.891;0.868;0.609;0.0073
0.891;0.868;0.5938;0.0128
0.891;0.868;0.5796;0.0161
0.892;0.868;0.569;0.021
0.892;0.867;0.5637;0.0239
0.892;0.867;0.5611;0.0198
0.892;0.867;0.5623;0.0114
0.892;0.867;0.565;-359.9956
0.892;0.867;0.5789;359.9949
0.892;0.867;0.5808;-0.0124
0.892;0.867;0.5863;-0.018
0.892;0.868;0.5975;-0.0217
0.891;0.868;0.6051;-0.0207
0.891;0.868;0.6176;-0.0181
0.891;0.868;0.6208;-0.0099
0.891;0.868;0.6427;0.0022
0.891;0.868;0.6407;0.011
0.891;0.868;0.6402;0.0179
0.891;0.868;0.6345;0.0201
0.892;0.867;0.6268;0.018
0.892;0.867;0.6121;0.0128
0.892;0.867;0.6017;0.007
0.892;0.867;0.5884;-0.0003
0.892;0.867;0.5843;-0.0086
0.892;0.868;0.5822;-0.0161
0.891;0.868;0.5756;-0.0203
0.891;0.868;0.572;-0.0198
0.891;0.868;0.5855;-0.0148
0.891;0.868;0.5856;-0.0121
0.891;0.868;0.5942;-0.0137
0.89;0.869;0.6009;-0.0117
0.89;0.869;0.6102;-0.0078
0.89;0.869;0.6179;-0.0016
0.89;0.869;0.6271;0.0076
0.89;0.869;0.6319;0.0218
0.891;0.868;0.639;0.0335
0.891;0.868;0.6332;0.0362
0.892;0.867;0.6388;0.0394
0.892;0.867;0.6204;-359.9652
0.892;0.867;0.6174;0.0348
0.893;0.866;0.6058;0.0257
0.893;0.866;0.5892;0.0178
0.893;0.866;0.5813;0.0089
0.893;0.866;0.5711;0.0003
0.893;0.866;0.5772;-0.0065
0.893;0.866;0.5755;-0.0066
0.893;0.866;0.5772;-0.0076
0.893;0.866;0.581;-0.0093
0.893;0.866;0.5885;-0.006
0.893;0.866;0.5947;0.0007
0.893;0.866;0.6052;0.0081
0.893;0.866;0.615;0.0173
0.893;0.866;0.6249;0.0191
0.894;0.866;0.6306;0.0099
0.894;0.866;0.6393;-0.0023
0.894;0.866;0.6402;-0.0098
0.893;0.866;0.6363;-0.0112
0.893;0.866;0.6319;-0.0125
0.893;0.866;0.622;-0.0141
0.893;0.866;0.6117;-0.0156
0.893;0.866;0.5999;-0.0125
0.893;0.866;0.5908;-0.0079
0.893;0.866;0.5821;-0.0089
0.893;0.866;0.5797;-0.0111
0.892;0.867;0.5771;-0.0103
0.892;0.867;0.5791;-0.0093
0.892;0.867;0.5862;-0.0066
0.892;0.867;0.5896;-0.0017
0.892;0.867;0.5977;0.0098
0.893;0.866;0.6015;0.0226
0.893;0.866;0.6213;0.0335
0.893;0.866;0.6222;0.0339
0.894;0.865;0.6334;0.0322
0.894;0.865;0.6378;0.0248
0.894;0.865;0.6418;0.0161
0.894;0.865;0.6326;0.008
0.895;0.865;0.6428;0.0028
0.895;0.865;0.626;0.0014
0.895;0.864;0.6154;0.0057
0.895;0.864;0.605;0.0116
0.895;0.864;0.5962;0.0127
0.895;0.864;0.5879;0.0142
0.896;0.864;0.5834;0.0177
0.896;0.863;0.5815;0.0201
0.896;0.863;0.5837;0.0218
0.896;0.863;0.5879;0.0236
0.897;0.862;0.5903;0.0185
0.897;0.862;0.5993;0.0123
0.897;0.862;0.6066;0.0109
0.897;0.862;0.6156;0.0123
0.898;0.862;0.6234;0.0139
0.898;0.861;0.6308;0.0116
0.898;0.861;0.6337;0.0058
0.898;0.861;0.637;0.0
0.898;0.861;0.6323;-0.0109
0.898;0.861;0.6286;-0.0192
0.898;0.861;0.6179;-0.0229
0.897;0.862;0.6047;-0.0279
0.897;0.862;0.6037;-0.0337
0.897;0.862;0.5905;-0.0322
0.896;0.863;0.5864;-0.0315
0.896;0.863;0.5848;-0.0285
0.896;0.863;0.5859;-0.019
0.896;0.863;0.5906;-0.0111
0.896;0.863;0.5947;-0.0109
0.896;0.863;0.6019;-0.014
0.896;0.864;0.6102;-0.0157
0.895;0.864;0.6167;-0.0147
0.895;0.864;0.6235;-0.0085
0.895;0.864;0.6316;-0.0055
0.895;0.864;0.6367;-0.0031
0.895;0.864;0.634;0.0014
0.895;0.864;0.6317;0.0089
0.896;0.864;0.6239;0.0155
0.896;0.863;0.6194;0.0195
0.896;0.863;0.6074;0.0231
0.896;0.863;0.5978;0.0252
0.897;0.862;0.5936;0.025
0.897;0.862;0.5883;0.0209
0.897;0.862;0.5867;0.0125
0.897;0.862;0.5885;-0.0013
0.897;0.862;0.5922;-0.0109
0.897;0.862;0.5988;-0.017
0.897;0.862;0.6037;-0.0187
0.897;0.862;0.6112;-0.0213
0.896;0.863;0.6212;-0.0305
0.896;0.863;0.629;-0.0425
0.895;0.864;0.6304;-0.0536
0.895;0.864;0.6352;359.9339
0.894;0.865;0.6331;-0.0682
0.893;0.866;0.6274;-0.0688
0.892;0.867;0.6203;-0.0692
0.891;0.868;0.6181;-0.0625
0.891;0.868;0.6048;-0.0502
0.89;0.869;0.596;-0.0412
0.89;0.869;0.5925;-0.027
0.89;0.869;0.5879;-0.0018
0.89;0.869;0.589;0.0267
0.89;0.869;0.5885;0.0528
0.891;0.868;0.5328;0.073
0.892;0.867;0.5585;0.081
0.893;0.866;0.5706;0.0732
0.894;0.866;0.5818;0.0642
0.894;0.865;0.6121;-359.9501
0.894;0.865;0.6171;0.0303
0.895;0.864;0.6298;0.0211
0.895;0.864;0.6383;0.0099
0.895;0.864;0.646;-0.0007
0.895;0.864;0.6442;-0.0078
0.895;0.864;0.64;-0.0099
0.895;0.864;0.6301;-0.0097
0.895;0.864;0.62;-0.0086
0.895;0.865;0.6041;-0.0074
0.894;0.865;0.5918;-0.0123
0.894;0.865;0.5815;359.9776
0.894;0.865;0.5706;-0.0301
0.893;0.866;0.5741;-0.0382
0.893;0.866;0.5688;-0.0378
0.892;0.867;0.5804;-0.0416
0.892;0.867;0.5785;-0.0417
0.891;0.868;0.5867;-0.0455
0.891;0.868;0.5934;-0.0509
0.89;0.869;0.6015;-0.0577
0.889;0.87;0.6108;-0.0586
0.889;0.871;0.6212;-0.0578
0.888;0.871;0.6276;-0.0557
0.887;0.872;0.6358;-0.0521
0.887;0.873;0.6378;-0.0377
0.886;0.873;0.6322;-0.0207
0.886;0.873;0.6387;-0.0051
0.886;0.873;0.6266;0.0184
0.886;0.873;0.6145;0.0355
0.887;0.872;0.5962;0.047
0.887;0.872;0.5993;0.0495
0.887;0.872;0.5831;0.0304
0.888;0.872;0.5741;0.0185
0.888;0.871;0.5824;0.0091
0.887;0.872;0.5775;0.0003
0.887;0.872;0.5755;-0.0036
0.887;0.872;0.5939;-0.0045
0.887;0.872;0.5937;-0.0049
0.887;0.872;0.6006;-0.0077
0.887;0.872;0.6097;-0.0111
0.886;0.873;0.6133;-0.0111
0.886;0.873;0.63;-0.0049
0.886;0.873;0.638;0.001
0.886;0.873;0.6391;0.0044
0.886;0.873;0.6374;0.0093
0.886;0.873;0.6347;0.0174
0.886;0.873;0.6262;0.0192
0.887;0.873;0.6162;0.0203
0.887;0.872;0.6058;0.0258
0.887;0.872;0.5955;0.0278
0.887;0.872;0.5881;0.0261
0.887;0.872;0.5835;0.021
0.887;0.872;0.578;0.0088
0.887;0.872;0.5867;-0.008
0.887;0.872;0.5871;-0.0194
0.887;0.872;0.5929;-0.0282
0.886;0.873;0.5989;-0.0358
0.886;0.873;0.6025;-0.0411
0.885;0.874;0.6181;-0.0368
0.885;0.874;0.6257;-0.0294
0.884;0.875;0.6321;-0.018
0.884;0.875;0.6348;-0.0003
0.884;0.875;0.6322;0.0134
0.885;0.875;0.6288;0.0273
0.885;0.874;0.6242;0.0313
0.885;0.874;0.615;0.0186
0.885;0.874;0.6073;0.007
0.885;0.874;0.598;0.0033
0.885;0.874;0.5925;0.0011
0.885;0.874;0.5869;-0.0034
0.885;0.875;0.5885;-0.0083
0.884;0.875;0.5898;-0.0095
0.884;0.875;0.5941;-0.0038
0.884;0.875;0.5992;0.0044
0.884;0.875;0.6069;0.0147
0.885;0.875;0.6138;0.0337
0.885;0.874;0.6214;0.0488
0.886;0.874;0.6272;0.0576
0.886;0.873;0.6303;0.0623
0.887;0.872;0.6338;0.0647
0.887;0.872;0.63;0.0554
0.888;0.871;0.6255;0.0486
0.889;0.871;0.6189;-359.9537
0.889;0.87;0.6101;0.0372
0.889;0.87;0.6034;0.0213
0.889;0.87;0.5963;0.0041
0.889;0.87;0.593;-0.0094
0.889;0.87;0.5918;-0.0227
0.889;0.87;0.5907;359.965
0.888;0.871;0.5945;-0.0431
0.888;0.871;0.6001;-0.0447
0.887;0.872;0.606;-0.0399
0.887;0.872;0.6125;-0.0277
0.887;0.872;0.6212;-0.0177
0.886;0.873;0.6267;-0.0063
0.887;0.872;0.6314;0.014
0.887;0.872;0.631;0.0294
0.887;0.872;0.6312;0.0383
0.888;0.871;0.6247;0.0356
0.888;0.871;0.6216;0.0225
0.888;0.871;0.6105;0.0107
0.888;0.871;0.6058;0.0042
0.888;0.871;0.5991;-0.0008
0.888;0.871;0.5948;-0.0084
0.888;0.871;0.5929;-0.016
0.887;0.872;0.5957;-0.0232
0.887;0.872;0.597;-0.0271
0.887;0.872;0.6037;-0.0317
0.886;0.873;0.6095;-0.0275
0.886;0.873;0.617;-0.0137
0.886;0.873;0.6223;0.0016
0.886;0.873;0.6301;0.0145
0.887;0.872;0.6299;0.025
0.887;0.872;0.6314;0.035
0.887;0.872;0.6279;0.037
0.888;0.871;0.6252;0.0427
0.888;0.871;0.616;-359.9556
0.889;0.87;0.6057;0.0396
0.889;0.87;0.6044;0.0239
0.889;0.87;0.5986;-0.0014
0.889;0.87;0.5895;-0.02
0.888;0.871;0.596;-0.0378
0.888;0.871;0.5923;359.9491
0.887;0.872;0.5971;-0.0645
0.886;0.873;0.6005;-0.0633
0.886;0.873;0.6083;-0.0469
0.886;0.874;0.6149;-0.0268
0.885;0.874;0.6226;-0.0125
0.885;0.874;0.6255;-0.0005
0.885;0.874;0.6325;0.0193
0.886;0.873;0.6326;0.0358
0.886;0.873;0.6302;0.0507
0.887;0.872;0.624;0.051
0.887;0.872;0.6245;0.0413
0.888;0.871;0.6101;0.0305
0.888;0.871;0.6028;-359.9763
0.888;0.871;0.5963;0.0181
0.888;0.871;0.5936;0.0077
0.888;0.871;0.5927;-0.0087
0.888;0.871;0.5934;-0.0252
0.887;0.872;0.5975;359.9644
0.887;0.872;0.6029;-0.0409
0.887;0.872;0.6083;-0.0351
0.886;0.873;0.6185;-0.0233
0.886;0.873;0.6234;-0.0102
0.886;0.873;0.6332;-0.0015
0.886;0.873;0.6324;0.0037
0.886;0.873;0.6325;0.0006
0.886;0.873;0.6289;-0.0038
0.886;0.873;0.624;-0.0057
0.886;0.873;0.6146;-0.0044
0.886;0.873;0.6084;-0.0029
0.886;0.873;0.5987;-0.008
0.885;0.874;0.5946;-0.0196
0.885;0.874;0.5912;-0.022
0.885;0.874;0.5942;-0.0253
0.884;0.875;0.5941;-0.0264
0.884;0.875;0.596;-0.0205
0.884;0.875;0.61;-0.0128
0.884;0.875;0.613;-0.0056
0.884;0.875;0.6184;0.0018
0.884;0.875;0.6229;0.0104
0.884;0.875;0.6283;0.0156
0.884;0.875;0.6271;0.02
0.884;0.875;0.619;0.024
0.885;0.874;0.6266;0.0323
0.885;0.874;0.6209;0.0297
0.885;0.874;0.6095;0.0303
0.886;0.873;0.612;0.0275
0.886;0.873;0.6028;0.0181
0.886;0.873;0.5972;0.0139
0.886;0.873;0.5955;0.0113
0.886;0.873;0.5937;0.0043
0.886;0.873;0.5968;-0.005
0.886;0.873;0.6029;-0.0092
0.886;0.873;0.6084;-0.0045
0.886;0.873;0.614;0.0029
0.886;0.873;0.6209;0.0061
0.886;0.873;0.6235;0.0074
0.886;0.873;0.6264;0.0032
0.886;0.873;0.626;-0.0083
0.886;0.873;0.6328;-0.0303
0.885;0.874;0.6232;-0.0425
0.885;0.875;0.618;-0.0502
0.884;0.875;0.6116;-0.0486
0.883;0.876;0.6075;-0.0461
0.883;0.876;0.5995;-0.041
0.882;0.877;0.5987;-0.0352
0.882;0.877;0.597;-0.0218
0.882;0.877;0.5993;-0.0037
0.882;0.877;0.6025;0.0089
0.882;0.877;0.6078;0.0147
0.882;0.877;0.6119;0.0182
0.882;0.877;0.6203;0.0204
0.882;0.877;0.6225;0.0193
0.883;0.876;0.6285;0.0224
0.883;0.876;0.6281;0.0249
0.883;0.876;0.6287;0.0282
0.883;0.876;0.6223;0.0295
0.884;0.875;0.6195;0.0355
0.884;0.875;0.6088;0.028
0.884;0.875;0.6123;0.0179
0.884;0.875;0.6015;0.0039
0.884;0.875;0.5977;-0.0119
0.884;0.875;0.6034;-0.0322
0.883;0.876;0.6006;-0.0577
0.882;0.877;0.6033;-0.0774
0.881;0.878;0.6063;-0.078
0.88;0.879;0.611;-0.0608
0.88;0.879;0.6163;-0.0385
0.88;0.88;0.617;-0.0206
0.879;0.88;0.6249;-0.0116
0.879;0.88;0.6215;-0.0065
0.879;0.88;0.6258;-0.0067
0.879;0.88;0.6229;-0.0117
0.878;0.881;0.6196;-0.0201
0.878;0.881;0.6135;-0.025
0.878;0.882;0.6137;-0.0308
0.877;0.882;0.6077;-0.0334
0.877;0.883;0.6044;-0.0355
0.876;0.883;0.6005;-0.0314
0.876;0.884;0.6039;-0.0257
0.875;0.884;0.6018;-0.0146
0.875;0.884;0.6063;-0.009
0.875;0.884;0.6115;-0.0018
0.875;0.884;0.6148;0.0037
0.875;0.885;0.6185;0.0085
0.875;0.885;0.6228;0.0139
0.875;0.885;0.6231;0.0165
0.875;0.884;0.6233;0.0175
0.875;0.884;0.6197;0.0194
0.875;0.884;0.6168;0.024
0.875;0.884;0.6134;0.0277
0.875;0.884;0.6104;0.0329
0.876;0.884;0.6054;0.0286
0.876;0.883;0.606;0.0207
0.876;0.883;0.5984;0.014
0.876;0.883;0.6064;0.009
0.876;0.883;0.6044;0.0056
0.876;0.883;0.6058;0.0017
0.876;0.884;0.6183;-0.0026
0.875;0.884;0.6195;-0.0032
0.875;0.884;0.6194;0.0002
0.875;0.884;0.6228;0.0036
0.875;0.884;0.6201;0.0072
0.875;0.884;0.6189;0.0117
0.875;0.884;0.6166;0.018
0.875;0.884;0.6145;0.0189
0.876;0.884;0.6092;0.015
0.876;0.884;0.6082;0.0139
0.876;0.883;0.6044;0.0125
0.876;0.883;0.6039;0.012
0.876;0.883;0.6035;0.0131
0.876;0.883;0.5991;0.0096
0.876;0.883;0.619;0.0069
0.876;0.883;0.6127;0.0108
0.876;0.883;0.6129;0.0123
0.876;0.883;0.614;0.0085
0.876;0.883;0.6137;0.0029
0.876;0.883;0.6136;-0.0022
0.876;0.883;0.6116;-0.0039
0.876;0.883;0.6119;-0.0047
0.876;0.884;0.6109;-0.0027
0.875;0.884;0.614;0.0005
0.875;0.884;0.61;0.0063
0.876;0.884;0.6132;0.0114
0.876;0.883;0.612;0.0204
0.876;0.883;0.6131;0.0325
0.876;0.883;0.6133;0.0337
0.877;0.882;0.6148;0.0328
0.877;0.882;0.6128;0.0313
0.877;0.882;0.615;0.0347
0.878;0.881;0.6132;0.0362
0.878;0.881;0.6132;0.0427
0.879;0.88;0.6118;0.0462
0.879;0.88;0.6127;-359.9443
0.88;0.879;0.6047;0.0615
0.881;0.878;0.625;0.0702
0.881;0.878;0.6114;0.0532
0.882;0.877;0.6193;0.0426
0.882;0.877;0.617;0.0236
0.882;0.877;0.619;0.0062
0.882;0.877;0.6162;-0.0075
0.882;0.877;0.6204;-0.0212
0.882;0.877;0.6143;-0.0192
0.882;0.877;0.6153;-0.0141
0.882;0.877;0.611;-0.0102
0.882;0.877;0.6128;-0.0105
0.882;0.877;0.6095;-0.0166
0.882;0.878;0.6082;-0.022
0.881;0.878;0.6093;-0.0274
0.881;0.878;0.6096;-0.0318
0.881;0.878;0.6103;-0.0287
0.88;0.879;0.6113;-0.0168
0.88;0.879;0.6124;-0.0092
0.88;0.879;0.6132;-0.0121
0.88;0.879;0.6137;-0.012
0.88;0.879;0.6146;-0.0128
0.88;0.879;0.6147;-0.0126
0.88;0.879;0.615;0.001
0.88;0.879;0.6129;0.0161
0.88;0.879;0.6143;0.0226
0.88;0.879;0.6105;0.0145
0.88;0.879;0.6128;-0.0002
0.88;0.879;0.6095;-0.0131
0.88;0.879;0.6109;-0.0338
0.879;0.88;0.6128;359.9516
0.879;0.88;0.6124;-0.0562
0.878;0.881;0.6118;-0.0456
0.878;0.881;0.6141;-0.0218
0.878;0.881;0.6114;0.0046
0.878;0.881;0.6146;0.0287
0.879;0.88;0.6125;0.04
0.879;0.88;0.6152;0.0507
0.88;0.879;0.6126;-359.9552
0.88;0.879;0.6142;0.0289
0.88;0.879;0.6127;0.0095
0.88;0.879;0.6154;-0.0111
0.88;0.879;0.613;-0.0188
0.88;0.879;0.6126;-0.0208
0.879;0.88;0.6114;359.9758
0.879;0.88;0.6127;-0.041
0.878;0.881;0.6075;-0.0441
0.878;0.881;0.62;-0.0392
0.878;0.881;0.6119;-0.0201
0.878;0.881;0.6152;-0.0022
0.878;0.881;0.615;0.0091
0.878;0.881;0.616;0.0183
0.878;0.881;0.6115;0.0209
0.878;0.881;0.6172;0.0326
0.879;0.88;0.6186;0.0351
0.879;0.88;0.615;0.0409
0.88;0.879;0.6127;-359.9626
0.88;0.879;0.6114;0.0378
0.881;0.879;0.6089;0.0433
0.881;0.878;0.6081;0.0427
0.881;0.878;0.6073;0.0264
0.882;0.878;0.6076;0.0054
0.881;0.878;0.6115;-0.0092
0.881;0.878;0.6108;-0.0306
0.881;0.878;0.6099;-0.0468
0.88;0.879;0.614;-0.0554
0.88;0.879;0.6136;359.9517
