-1.0;1.8;1.8;0.03;1.77;128.0;83.0;85.0;389.0;0.01;0.01100000000021823;0.0;0.0;0.0;123.0;0.0;0.0;0.0;13.0;0.0004871850323926177;0.00011247552717193213;
-1.0;3.0;1.84;0.03;1.81;180.0;83.0;85.0;389.0;0.01;0.011000000000174584;0.0;0.0;0.0;123.0;1.0;0.0;0.0;13.0;0.0009743700647852353;0.00022495105434386427;
-1.0;3.0;1.8800000000000001;0.03;1.85;180.0;83.0;85.0;390.0;0.01;0.011000000000139664;0.0;0.0;0.0;123.0;1.0;0.0;0.0;13.0;0.001461555097177853;0.0003374265815157964;
-1.0;3.0;1.9200000000000002;0.03;1.8900000000000001;180.0;83.0;85.0;390.0;0.01;0.011000000000111735;0.0;0.0;0.0;123.0;1.0;0.0;-1.0;13.0;0.0019487401295704707;0.00044990210868772854;
-1.0;3.0;1.9600000000000002;0.03;1.9300000000000002;180.0;83.0;85.0;391.0;0.01;0.011000000000089391;0.0;0.0;0.0;123.0;1.0;0.0;-2.0;13.0;0.002435925161963088;0.0005623776358596607;
-1.0;3.0;2.0;0.06;1.97;180.0;83.0;85.0;389.0;0.01;0.011000000000071506;0.0;0.0;0.0;123.0;1.0;0.01999999999998181;0.0;13.0;0.0034102952267483235;0.000787328690203525;
-1.0;6.4;2.04;0.06;1.98;180.0;83.0;85.0;388.0;0.01;0.011000000000057212;0.0;0.0;0.0;123.0;1.0;0.01999999999998181;2.0;13.0;0.004384665291533559;0.0010122797445473893;
-1.0;6.4;2.08;0.51;2.02;180.0;83.0;85.0;387.0;0.01;0.011000000000045763;0.0;0.0;0.0;123.0;1.0;0.03999999999996362;-4.0;13.0;0.01266681084220806;0.0029243637064702357;
-1.0;6.4;2.12;0.51;1.61;180.0;83.0;85.0;388.0;0.01;0.011000000000036621;0.0;0.0;0.0;123.0;1.0;0.03999999999996362;2.0;13.0;0.020948956392882565;0.004836447668393082;
-1.0;6.4;2.16;0.75;1.6500000000000001;180.0;82.0;85.0;388.0;0.01;0.0110000000000293;0.0;0.0;0.0;123.0;1.0;0.05999999999994543;1.0;13.0;0.03312858220269801;0.007648335847691385;
-1.0;6.4;2.2;0.82;1.4500000000000002;180.0;82.0;85.0;388.0;0.015;0.02650000000002343;0.0;0.0;0.0;123.0;1.0;0.07999999999992724;9.0;13.0;0.046444973088096225;0.010722666923724197;
-1.0;6.4;2.24;0.87;1.4200000000000004;180.0;82.0;86.0;389.0;0.015;0.024500000000018757;0.0;0.0;0.0;123.0;1.0;0.08999999999991815;4.0;13.0;0.06057333902748214;0.013984457211710228;
-1.0;6.4;2.2800000000000002;0.87;1.4100000000000001;180.0;83.0;86.0;387.0;0.02;0.038400000000015;0.0;0.0;0.0;123.0;1.0;0.08999999999991815;4.0;13.0;0.07470170496686805;0.01724624749969626;
-1.0;6.4;2.3200000000000003;1.0;1.4500000000000002;180.0;82.0;86.0;388.0;0.015;0.019620000000011985;0.0;0.0;0.0;123.0;1.0;0.10999999999989996;5.0;13.0;0.09094120604662198;0.020995431738760662;
-1.0;6.4;2.3600000000000003;1.39;1.3600000000000003;180.0;82.0;86.0;388.0;0.02;0.034496000000009616;0.0;0.0;0.0;123.0;1.0;0.14999999999986358;6.0;13.0;0.11351411254747994;0.026206797831060183;
-1.0;6.4;2.4000000000000004;1.48;1.0100000000000005;180.0;82.0;86.0;386.0;0.02;0.031996800000007694;0.0;0.0;0.0;123.0;1.0;0.16999999999984539;5.0;13.0;0.13754857414551575;0.0317555905048755;
-1.0;6.4;2.4400000000000004;1.4;0.9600000000000004;180.0;82.0;87.0;388.0;0.02;0.02999744000000616;0.0;0.0;0.0;123.0;1.0;0.1899999999998272;-1.0;13.0;0.16028387565717123;0.03700444843956567;
-1.0;6.4;2.4800000000000004;1.4;1.0800000000000005;180.0;81.0;87.0;387.0;0.025;0.04389795200000492;0.0;0.0;0.0;123.0;1.0;0.209999999999809;11.0;13.0;0.1830191771688267;0.04225330637425584;
-1.0;6.4;2.5200000000000005;1.64;1.1200000000000006;180.0;80.0;88.0;388.0;0.03;0.05611836160000393;0.0;0.0;0.0;123.0;1.0;0.25;10.0;14.0;0.20954059368703726;0.048865838187313465;
-1.0;6.4;2.5600000000000005;1.88;0.9200000000000006;180.0;80.0;88.0;388.0;0.04;0.08249468928000314;0.0;0.0;0.0;123.0;1.0;0.2899999999999636;16.0;14.0;0.23994319311035178;0.05644605758276977;
-1.0;6.4;2.6000000000000005;2.08;0.7200000000000006;176.0;79.0;89.0;387.0;0.04;0.07479575142400252;0.0;0.0;0.0;123.0;1.0;0.30999999999994543;13.0;14.0;0.27358011162125295;0.06483268329689164;
-1.0;6.4;2.6400000000000006;2.16;0.5600000000000005;168.0;79.0;90.0;387.0;0.05;0.09963660113920202;0.0;0.0;0.0;123.0;1.0;0.34999999999990905;22.0;15.0;0.30835344136765935;0.07415016892058253;
-1.0;6.4;2.6800000000000006;2.11;0.5200000000000005;166.0;78.0;91.0;386.0;0.055;0.10620928091136164;0.0;0.0;0.0;123.0;1.0;0.37999999999988177;22.0;15.0;0.34232183292549156;0.08325197200668799;
-1.0;6.4;2.7200000000000006;1.95;0.6100000000000008;171.0;77.0;91.0;384.0;0.065;0.12806742472908933;0.0;0.0;0.0;123.0;1.0;0.4199999999998454;21.0;15.0;0.37371442227988627;0.09166359097252005;
