-1.0;1.0;1.0;0.03;0.97;128.0;81.0;87.0;379.0;0.03;0.031772387644593045;0.0;0.0;0.0;131.0;0.0;
-1.0;1.5;1.02;0.03;0.99;153.0;81.0;87.0;380.0;0.03;0.031417910115674436;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.04;0.03;1.01;153.0;81.0;87.0;380.0;0.03;0.03113432809253952;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.06;0.03;1.03;154.0;81.0;87.0;380.0;0.03;0.03090746247403163;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.08;0.03;1.05;154.0;82.0;87.0;382.0;0.03;0.030725969979225304;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.1;0.03;1.07;155.0;81.0;87.0;379.0;0.025;0.015580775983380243;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.12;0.03;1.09;155.0;82.0;87.0;379.0;0.03;0.03246462078670417;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.1400000000000001;0.03;1.11;156.0;81.0;87.0;380.0;0.025;0.016971696629363375;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.1600000000000001;0.03;1.1300000000000001;156.0;81.0;87.0;381.0;0.03;0.03357735730349067;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.1800000000000002;0.03;1.1500000000000001;157.0;81.0;87.0;382.0;0.03;0.032861885842792565;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.2000000000000002;0.03;1.1700000000000002;157.0;81.0;87.0;380.0;0.03;0.032289508674234024;0.0;0.0;0.0;131.0;1.0;
-1.0;1.5;1.2200000000000002;0.07;1.1900000000000002;158.0;81.0;87.0;379.0;0.03;0.031831606939387205;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.2400000000000002;0.07;1.1700000000000002;158.0;82.0;87.0;380.0;0.03;0.031465285551509806;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.2600000000000002;0.07;1.1900000000000002;158.0;81.0;87.0;380.0;0.025;0.01617222844120783;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.2800000000000002;0.36;1.2100000000000002;159.0;81.0;88.0;381.0;0.03;0.03293778275296624;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.3000000000000003;0.36;0.9400000000000003;156.0;81.0;88.0;381.0;0.035;0.047350226202373016;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.3200000000000003;0.47;0.9600000000000003;157.0;81.0;88.0;380.0;0.035;0.044880180961898414;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.3400000000000003;0.47;0.8700000000000003;156.0;80.0;88.0;381.0;0.035;0.042904144769518704;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.3600000000000003;0.5;0.8900000000000003;157.0;81.0;88.0;381.0;0.04;0.05632331581561501;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.3800000000000003;0.5;0.8800000000000003;157.0;81.0;87.0;381.0;0.035;0.038058652652492;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.4000000000000004;0.57;0.9000000000000004;158.0;81.0;88.0;380.0;0.03;0.02244692212199359;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.4200000000000004;0.57;0.8500000000000004;157.0;80.0;88.0;381.0;0.035;0.03895753769759484;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.4400000000000004;0.65;0.8700000000000004;158.0;81.0;88.0;381.0;0.04;0.05316603015807591;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.4600000000000004;0.65;0.8100000000000004;158.0;80.0;88.0;379.0;0.035;0.03553282412646072;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.4800000000000004;0.7;0.8300000000000004;158.0;80.0;88.0;380.0;0.04;0.05042625930116857;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.5000000000000004;0.75;0.8000000000000005;158.0;80.0;88.0;382.0;0.04;0.048341007440934856;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.5200000000000005;0.75;0.7700000000000005;158.0;80.0;89.0;379.0;0.04;0.04667280595274787;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.5400000000000005;0.77;0.7900000000000005;159.0;80.0;89.0;380.0;0.045;0.060338244762198304;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.5600000000000005;0.84;0.7900000000000005;159.0;80.0;89.0;379.0;0.045;0.05727059580975867;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.5800000000000005;0.87;0.7400000000000005;159.0;80.0;89.0;379.0;0.045;0.05481647664780691;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.6000000000000005;0.9;0.7300000000000005;159.0;80.0;89.0;380.0;0.045;0.05285318131824551;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.6200000000000006;0.9;0.7200000000000005;159.0;80.0;89.0;383.0;0.045;0.05128254505459641;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.6400000000000006;0.94;0.7400000000000005;160.0;80.0;89.0;381.0;0.045;0.05002603604367713;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.6600000000000006;0.97;0.7200000000000006;160.0;79.0;89.0;381.0;0.045;0.049020828834941715;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.6800000000000006;0.98;0.7100000000000006;160.0;80.0;89.0;380.0;0.05;0.06321666306795339;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.7000000000000006;1.06;0.7200000000000006;160.0;79.0;89.0;378.0;0.045;0.04557333045436272;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.7200000000000006;1.02;0.6600000000000006;160.0;79.0;90.0;381.0;0.05;0.06045866436349019;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.7400000000000007;1.11;0.7200000000000006;161.0;79.0;90.0;380.0;0.055;0.07336693149079215;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.7600000000000007;1.14;0.6500000000000006;160.0;79.0;90.0;378.0;0.055;0.06969354519263374;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.7800000000000007;1.16;0.6400000000000008;161.0;78.0;89.0;378.0;0.055;0.06675483615410699;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.8000000000000007;1.18;0.6400000000000008;161.0;78.0;90.0;377.0;0.055;0.06440386892328559;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.8200000000000007;1.25;0.6400000000000008;161.0;78.0;90.0;377.0;0.06;0.07752309513862848;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.8400000000000007;1.23;0.5900000000000007;161.0;79.0;90.0;378.0;0.06;0.07401847611090273;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.8600000000000008;1.27;0.6300000000000008;162.0;79.0;90.0;379.0;0.055;0.056214780888722234;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.8800000000000008;1.29;0.6100000000000008;162.0;78.0;90.0;378.0;0.055;0.0559718247109778;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.9000000000000008;1.32;0.6100000000000008;162.0;78.0;91.0;379.0;0.06;0.07077745976878215;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.9200000000000008;1.42;0.6000000000000008;162.0;77.0;91.0;379.0;0.065;0.08362196781502582;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.9400000000000008;1.36;0.5200000000000009;162.0;76.0;92.0;380.0;0.07;0.09489757425202064;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.9600000000000009;1.52;0.6000000000000008;163.0;76.0;92.0;382.0;0.08;0.11991805940161644;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;1.9800000000000009;1.52;0.46000000000000085;162.0;76.0;92.0;378.0;0.08;0.11193444752129321;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.000000000000001;1.47;0.48000000000000087;162.0;77.0;91.0;379.0;0.08;0.1055475580170346;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.020000000000001;1.53;0.5500000000000009;163.0;76.0;91.0;380.0;0.07;0.07043804641362764;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.040000000000001;1.57;0.5100000000000009;163.0;76.0;92.0;377.0;0.075;0.08535043713090211;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.060000000000001;1.58;0.4900000000000009;163.0;76.0;92.0;376.0;0.08;0.09828034970472167;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.080000000000001;1.65;0.5000000000000009;164.0;76.0;92.0;377.0;0.08;0.09462427976377731;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.100000000000001;1.64;0.45000000000000107;164.0;75.0;93.0;378.0;0.08;0.09169942381102185;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.120000000000001;1.72;0.4800000000000011;164.0;75.0;93.0;378.0;0.09;0.11935953904881744;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.140000000000001;1.74;0.42000000000000104;164.0;76.0;93.0;375.0;0.09;0.11348763123905403;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.160000000000001;1.73;0.42000000000000104;164.0;74.0;94.0;376.0;0.085;0.09379010499124325;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.180000000000001;1.79;0.45000000000000107;165.0;74.0;94.0;376.0;0.1;0.13703208399299455;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.84;0.41000000000000014;165.0;74.0;94.0;376.0;0.1;0.12962566719439564;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.85;0.3600000000000001;164.0;73.0;94.0;375.0;0.1;0.12370053375551657;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.87;0.3500000000000001;164.0;73.0;94.0;375.0;0.105;0.1339604270044133;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.89;0.33000000000000007;164.0;73.0;94.0;375.0;0.105;0.12816834160353052;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.92;0.3100000000000003;164.0;74.0;94.0;377.0;0.105;0.12353467328282454;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.94;0.28000000000000025;163.0;72.0;94.0;375.0;0.1;0.10482773862625963;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;1.99;0.26000000000000023;163.0;73.0;95.0;375.0;0.11;0.1338621909010077;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.08;0.2100000000000002;163.0;72.0;95.0;375.0;0.11;0.12908975272080614;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.0;0.1200000000000001;162.0;72.0;95.0;377.0;0.115;0.14027180217664487;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.11;0.20000000000000018;163.0;72.0;95.0;378.0;0.115;0.1352174417413159;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.08;0.0900000000000003;161.0;72.0;96.0;378.0;0.115;0.1311739533930527;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.13;0.1200000000000001;162.0;71.0;96.0;377.0;0.12;0.1429391627144422;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.06;0.07000000000000028;161.0;71.0;96.0;374.0;0.125;0.15335133017155378;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.16;0.14000000000000012;162.0;71.0;97.0;373.0;0.125;0.14768106413724297;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.13;0.040000000000000036;161.0;71.0;97.0;375.0;0.13;0.15814485130979428;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.17;0.07000000000000028;161.0;70.0;98.0;380.0;0.13;0.15251588104783542;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.22;0.03000000000000025;161.0;70.0;98.0;380.0;0.14;0.17801270483826837;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.21;-0.020000000000000018;160.0;69.0;98.0;380.0;0.14;0.17041016387061475;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.16;-0.009999999999999787;160.0;69.0;99.0;379.0;0.145;0.17932813109649184;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.3;0.040000000000000036;161.0;69.0;103.0;379.0;0.15;0.18746250487719343;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.27;-0.09999999999999964;160.0;69.0;102.0;378.0;0.17;0.2399700039017548;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.28;-0.06999999999999984;160.0;68.0;102.0;377.0;0.165;0.21097600312140377;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.29;-0.07999999999999963;160.0;68.0;99.0;377.0;0.17;0.2167808024971231;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.27;-0.08999999999999986;160.0;67.0;100.0;374.0;0.155;0.16242464199769838;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.25;-0.06999999999999984;160.0;67.0;102.0;374.0;0.165;0.19093971359815873;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.38;-0.04999999999999982;160.0;65.0;107.0;374.0;0.175;0.2157517708785271;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.26;-0.17999999999999972;159.0;66.0;107.0;377.0;0.21;0.3126014167028216;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.41;-0.05999999999999961;160.0;66.0;107.0;374.0;0.205;0.27708113336225726;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.33;-0.20999999999999996;158.0;66.0;105.0;371.0;0.205;0.2626649066898058;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.38;-0.1299999999999999;159.0;64.0;105.0;373.0;0.195;0.22113192535184467;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.5;-0.17999999999999972;159.0;63.0;104.0;371.0;0.205;0.2459055402814759;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.37;-0.2999999999999998;158.0;63.0;105.0;370.0;0.205;0.23772443222518072;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.48;-0.16999999999999993;159.0;62.0;106.0;372.0;0.21;0.24617954578014448;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.41;-0.2799999999999998;158.0;62.0;106.0;371.0;0.22;0.2689436366241156;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.41;-0.20999999999999996;158.0;61.0;107.0;371.0;0.22;0.25915490929929264;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.56;-0.20999999999999996;158.0;61.0;107.0;371.0;0.23;0.2813239274394339;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.43;-0.3599999999999999;157.0;60.0;108.0;369.0;0.23;0.2710591419515471;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.44;-0.22999999999999998;158.0;59.0;108.0;369.0;0.24;0.29284731356123755;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.54;-0.23999999999999977;158.0;58.0;108.0;368.0;0.245;0.29727785084899017;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.47;-0.33999999999999986;157.0;58.0;110.0;367.0;0.25;0.30182228067919237;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.52;-0.27;158.0;57.0;110.0;367.0;0.26;0.3214578245433539;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.54;-0.31999999999999984;157.0;57.0;110.0;367.0;0.265;0.32416625963468315;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.58;-0.33999999999999986;157.0;57.0;111.0;366.0;0.265;0.3123330077077461;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.58;-0.3799999999999999;157.0;57.0;114.0;363.0;0.27;0.3178664061661971;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.56;-0.3799999999999999;157.0;57.0;114.0;362.0;0.285;0.35329312493295767;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.6;-0.3599999999999999;157.0;55.0;114.0;365.0;0.285;0.339634499946366;0.0;0.0;0.0;131.0;1.0;
-1.0;2.2;2.2;2.49;-0.3999999999999999;157.0;54.0;115.0;364.0;0.295;0.35870759995709295;0.0;0.0;0.0;131.0;1.0;
-1.0;2.1972885932800947;2.1972885932800947;2.51;-0.2927114067199055;158.0;55.0;115.0;363.0;0.305;0.37596607996567416;0.0;0.0;0.025000000000000022;132.0;1.0;
-1.0;2.2;2.2;2.51;-0.3099999999999996;157.0;53.0;116.0;364.0;0.3;0.34677286397253954;0.0;0.0;0.0;131.0;1.0;
-1.0;2.1916475490977816;2.1916475490977816;2.61;-0.3183524509022182;157.0;53.0;116.0;364.0;0.315;0.38241829117803133;0.0;0.0;0.07500000000000007;135.0;1.0;
-1.0;2.191758789278225;2.191758789278225;2.55;-0.4182412107217748;156.0;52.0;117.0;366.0;0.315;0.36893463294242507;0.0;0.0;0.07500000000000007;135.0;1.0;
-1.0;2.1857254690376333;2.1857254690376333;2.57;-0.3642745309623665;157.0;51.0;118.0;365.0;0.325;0.3881477063539404;0.0;0.0;0.1250000000000001;137.0;1.0;
-1.0;2.1792962753221494;2.1792962753221494;2.6;-0.3907037246778504;156.0;51.0;120.0;364.0;0.335;0.40551816508315214;0.0;0.0;0.17500000000000016;140.0;1.0;
-1.0;2.172492490331354;2.172492490331354;2.64;-0.42750750966864626;156.0;50.0;121.0;365.0;0.345;0.4214145320665216;0.0;0.0;0.22499999999999992;143.0;1.0;
-1.0;2.1653295183239902;2.1653295183239902;2.61;-0.4746704816760099;155.0;50.0;122.0;364.0;0.355;0.4361316256532174;0.0;0.0;0.27499999999999997;146.0;1.0;
