-1.0;2.5;2.5;0.03;2.47;128.0;83.0;84.0;390.0;0.005;-0.009167915829049989;-0.2592055594909967;-0.01846036209817195;0.0;129.0;0.0;0.0;-1.0;222.0;-0.00037157241273869774;-0.00033456530317942844;
-1.0;2.997278996470188;2.54;0.03;2.5100000000000002;190.0;82.0;83.0;389.0;0.005;-0.006834332663239984;-0.25748335492532914;-0.019435739498657234;0.0;129.0;1.0;0.0;-2.0;222.0;-0.0007431448254773955;-0.0006691306063588569;
-1.0;2.9971825339426004;2.58;0.03;2.5500000000000003;190.0;83.0;83.0;389.0;0.005;-0.004967466130591966;-0.2555716844434045;-0.020124757552855012;0.0;128.0;1.0;0.0;0.0;222.0;-0.0011147172382160932;-0.0010036959095382854;
-1.0;2.997279302788919;2.62;0.04;2.5900000000000003;191.0;83.0;83.0;388.0;0.0;-0.015973972904473582;-0.2496460570319644;-0.01943355150772005;0.0;129.0;1.0;0.020000000000209184;0.0;222.0;-0.0016101471218676901;-0.00144978298044419;
-1.0;6.996802119644555;2.66;0.95;2.62;191.0;83.0;83.0;388.0;0.0;-0.012779178323578866;-0.25732019100555836;-0.022842002538893513;0.0;128.0;1.0;0.040000000000190994;0.0;222.0;-0.013376606858593118;-0.012044350914459422;
-1.0;6.996455469244665;2.7;1.11;1.7500000000000002;191.0;83.0;84.0;388.0;0.0;-0.010223342658863101;-0.26364709424752336;-0.02531807682381549;0.0;128.0;1.0;0.060000000000172804;0.0;222.0;-0.027124786129924937;-0.024423267132098275;
-1.0;6.997144899710973;2.74;1.53;1.6300000000000001;191.0;82.0;85.0;388.0;0.005;0.004321325872909527;-0.24653432807768222;-0.020393573493050494;0.0;128.0;1.0;0.09000000000014552;-3.0;222.0;-0.04607497917959852;-0.04148609759424913;
-1.0;6.995982741057902;2.7800000000000002;2.17;1.2500000000000002;184.0;82.0;85.0;386.0;0.015;0.028957060698327618;-0.27136486598860604;-0.02869470672927123;0.0;127.0;1.0;0.15000000000009095;1.0;222.0;-0.07295205036769765;-0.06568632119089446;
-1.0;6.996014926428861;2.8200000000000003;2.57;0.6500000000000004;163.0;82.0;85.0;385.0;0.015;0.024665648558662098;-0.27163736105271147;-0.0284648112224207;0.0;127.0;1.0;0.19000000000005457;3.0;222.0;-0.10478342039231275;-0.09434741549659882;
-1.0;6.996360584414088;2.8600000000000003;2.87;0.2900000000000005;150.0;83.0;85.0;386.0;0.015;0.02123251884692967;-0.2642747924349266;-0.025995825613655335;0.0;128.0;1.0;0.2700000000002092;5.0;222.0;-0.14033051454431483;-0.12635416283409748;
-1.0;6.996265661352054;2.9000000000000004;2.35;0.03000000000000025;142.0;83.0;86.0;388.0;0.01;0.005986015077543735;-0.26624709625394044;-0.026673847485326925;0.0;128.0;1.0;0.3300000000001546;0.0;222.0;-0.16943702020884616;-0.15256177824981937;
-1.0;6.995543205215491;2.9400000000000004;1.68;0.5900000000000003;162.0;83.0;86.0;388.0;0.015;0.01828881206203499;-0.2834811914120677;-0.031834248460778536;0.0;127.0;1.0;0.36000000000012733;-3.0;222.0;-0.19024507532221324;-0.17129743522786736;
-1.0;6.995788434919871;2.9800000000000004;1.35;1.3000000000000005;188.0;82.0;85.0;388.0;0.015;0.016131049649628006;-0.2799664751398756;-0.0300826077152066;0.0;127.0;1.0;0.38000000000010914;-4.0;222.0;-0.20696583389545464;-0.18635287387094165;
-1.0;6.995879689122359;3.0200000000000005;0.86;1.6700000000000004;193.0;83.0;83.0;386.0;0.015;0.01440483971970239;-0.27918439616717255;-0.029430791983151856;0.0;127.0;1.0;0.40000000000009095;8.0;222.0;-0.21761757639396398;-0.1959437458954186;
