-1.0;2.2;2.2;0.03;2.1700000000000004;128.0;86.0;82.0;388.0;-0.025;-0.0008735478311082991;-0.13767764624306242;-0.016082685489822092;0.0;129.0;0.0;0.0;1.0;279.0;7.821723252011575e-05;-0.0004938441702975688;
-1.0;2.7983569932180594;2.24;0.03;2.2100000000000004;189.0;86.0;82.0;389.0;-0.02;0.009301161735113363;-0.14646407822215632;-0.018255630910447105;0.0;129.0;1.0;0.0;1.0;279.0;0.0001564344650402315;-0.0009876883405951376;
-1.0;2.7983248369971725;2.2800000000000002;0.03;2.2500000000000004;189.0;86.0;82.0;390.0;-0.02;0.00544092938809069;-0.15006119809161478;-0.018612922253638343;0.0;129.0;1.0;0.0;0.0;279.0;0.00023465169756034727;-0.0014815325108927064;
-1.0;2.79825207322775;2.3200000000000003;0.03;2.2900000000000005;189.0;86.0;82.0;389.0;-0.02;0.0023527435104725523;-0.15516068747766412;-0.019421408580557784;0.0;129.0;1.0;0.0;0.0;279.0;0.000312868930080463;-0.0019753766811902752;
-1.0;2.7982601245977583;2.3600000000000003;1.37;2.3300000000000005;189.0;86.0;82.0;388.0;-0.02;-0.00011780519162194435;-0.15746604847698725;-0.019331948913796426;0.0;129.0;1.0;0.03999999999996362;0.0;279.0;0.0038847892151657494;-0.02452759379144592;
-1.0;4.498324961891531;2.4000000000000004;1.82;1.0300000000000002;174.0;86.0;82.0;388.0;-0.02;-0.0020942441532975555;-0.15745489660354972;-0.018611534538545645;0.0;129.0;1.0;0.07999999999992724;0.0;279.0;0.008629967988052772;-0.0544874734561651;
-1.0;4.4986482545656505;2.4400000000000004;2.01;0.6200000000000003;160.0;87.0;82.0;389.0;-0.02;-0.0036753953226380514;-0.14739179044382536;-0.015019393714990219;0.0;129.0;1.0;0.12000000000000455;-3.0;279.0;0.013870522566900526;-0.08757503286610221;
-1.0;4.498509544426061;2.4800000000000004;2.0;0.47000000000000064;155.0;86.0;83.0;388.0;-0.025;-0.017440316258110444;-0.15271601280164454;-0.016560617488214427;0.0;129.0;1.0;0.15999999999996817;-5.0;279.0;0.01908500473490824;-0.1204979775526068;
-1.0;4.498932411675376;2.5200000000000005;1.88;0.5200000000000005;157.0;86.0;83.0;389.0;-0.015;0.00854774699351167;-0.13791360696568303;-0.01186209249581596;0.0;129.0;1.0;0.1999999999999318;8.0;279.0;0.023986617972835494;-0.1514455455579211;
-1.0;4.498377073247159;2.5600000000000005;1.63;0.6800000000000006;164.0;87.0;83.0;389.0;-0.015;0.0053381975948093505;-0.15719551809916843;-0.01803251947601205;0.0;129.0;1.0;0.2199999999999136;16.0;280.0;0.028704060132787184;-0.17819948951475276;
-1.0;4.497955055546405;2.6000000000000005;1.0;0.9700000000000006;174.0;86.0;83.0;389.0;-0.02;-0.009729441924152529;-0.17436778175635104;-0.0227216050399478;0.0;128.0;1.0;0.2400000000000091;8.0;280.0;0.031598196427236075;-0.1946129520649562;
-1.0;4.498263723788525;2.6400000000000006;1.01;1.6400000000000006;191.0;86.0;83.0;389.0;-0.015;0.002716446460677986;-0.16645884255033805;-0.019291957905281355;0.0;129.0;1.0;0.2799999999999727;7.0;280.0;0.034521274084629454;-0.21119054924066172;
-1.0;4.498678103729216;2.6800000000000006;1.04;1.6700000000000006;191.0;85.0;83.0;390.0;-0.015;0.0006731571685423821;-0.15287548643969945;-0.014687736342040264;0.0;129.0;1.0;0.2899999999999636;2.0;280.0;0.0375311758308563;-0.22826055029287332;
-1.0;4.498872952368744;2.7200000000000006;1.21;1.6800000000000006;191.0;86.0;83.0;388.0;-0.01;0.011538525734833865;-0.14525899529294586;-0.01252275145840012;0.0;129.0;1.0;0.30999999999994543;2.0;280.0;0.04103308074713946;-0.2481208399786195;
-1.0;4.498372230651101;2.7600000000000007;1.71;1.5500000000000007;191.0;86.0;83.0;388.0;-0.015;-0.004269179412132895;-0.16246881204729766;-0.018086326098884567;0.0;129.0;1.0;0.34999999999990905;4.0;280.0;0.045982053810647065;-0.2761878609394674;
-1.0;4.4982929711313275;2.8000000000000007;2.12;1.0900000000000007;179.0;85.0;82.0;390.0;-0.015;-0.004915343529706295;-0.16663064641276837;-0.018966987429694823;0.0;129.0;1.0;0.40999999999996817;-3.0;280.0;0.05211762275487871;-0.31098440154589874;
-1.0;4.498777958755093;2.8400000000000007;2.32;0.7200000000000006;166.0;84.0;84.0;391.0;-0.015;-0.005432274823765029;-0.15020409035448123;-0.013578236054525095;0.0;129.0;1.0;0.4499999999999318;3.0;280.0;0.05883201895800014;-0.3490636346623708;
-1.0;4.499233440768378;2.880000000000001;2.52;0.5600000000000009;161.0;84.0;85.0;388.0;0.0;0.03165418014098796;-0.13237293750479542;-0.008517324795803964;0.0;130.0;1.0;0.5099999999999909;8.0;280.0;0.06612524242001135;-0.3904255602888835;
-1.0;4.499067831729673;2.920000000000001;2.22;0.4000000000000008;155.0;83.0;86.0;388.0;0.005;0.03782334411279038;-0.13535995963518127;-0.010357425225854817;0.0;130.0;1.0;0.5499999999999545;14.0;281.0;0.07318517524894345;-0.42674576607644704;
-1.0;4.499821773254002;2.960000000000001;1.96;0.7400000000000007;168.0;84.0;85.0;390.0;0.015;0.0557586752902323;-0.09211517113137258;0.0019802971777551307;0.0;131.0;1.0;0.5799999999999272;10.0;281.0;0.07941826909791054;-0.4588122540690707;
