-1.0;2.998674232385616;2.54;0.03;2.5100000000000002;190.0;81.0;88.0;390.0;0.03;0.010730102449622012;-0.21693312805119896;-0.02209612690640005;0.0;128.0;1.0;0.0;0.0;248.0;-0.28059319298902957;-0.706815214673645;
-1.0;2.9986652575624584;2.58;0.03;2.5500000000000003;190.0;82.0;88.0;389.0;0.035;0.024084081959697676;-0.217700272071924;-0.022245707292361527;0.0;128.0;1.0;0.0;0.0;248.0;-0.28078049628573754;-0.7072788066009285;
-1.0;2.998664806589818;2.62;0.03;2.5900000000000003;191.0;80.0;88.0;389.0;0.03;0.010267265567758102;-0.21804244616428647;-0.022253223503036452;0.0;128.0;1.0;0.0;0.0;248.0;-0.2809677995824455;-0.7077423985282119;
-1.0;2.9986995022334835;2.66;0.07;2.6300000000000003;191.0;80.0;88.0;390.0;0.04;0.036213812454206476;-0.21641422966281318;-0.021674962775272914;0.0;128.0;1.0;0.019999999999999574;0.0;248.0;-0.2814048406080974;-0.7088241130252064;
-1.0;2.9987164450444173;2.7;1.22;2.6300000000000003;191.0;81.0;88.0;389.0;0.04;0.03297104996336521;-0.2154953222613714;-0.021392582593042078;0.0;128.0;1.0;0.03999999999999915;0.0;248.0;-0.2890218413408876;-0.7276768514013978;
-1.0;2.99873194037365;2.74;0.92;1.5200000000000002;191.0;81.0;88.0;390.0;0.035;0.017876839970692157;-0.21452983754861626;-0.021134327105834516;0.0;128.0;1.0;0.0600000000000005;0.0;248.0;-0.2947658091065982;-0.7418936705047552;
-1.0;2.998408672939233;2.7800000000000002;1.03;1.8600000000000003;191.0;82.0;88.0;389.0;0.035;0.017801471976553726;-0.2322767016946454;-0.026522117679448714;0.0;128.0;1.0;0.08000000000000007;0.0;248.0;-0.3011965556269047;-0.7578103266748184;
-1.0;2.9983220398308936;2.8200000000000003;1.31;1.7900000000000003;192.0;82.0;88.0;388.0;0.03;0.005241177581242956;-0.23928595049792778;-0.02796600281843656;0.0;127.0;1.0;0.11999999999999922;1.0;248.0;-0.3093754662498188;-0.7780538408328599;
-1.0;2.99842909587427;2.8600000000000003;1.54;1.5500000000000003;192.0;80.0;87.0;388.0;0.03;0.007192942064994365;-0.2360299977116781;-0.026181735428832897;0.0;128.0;1.0;0.129999999999999;4.0;248.0;-0.31899036881416054;-0.8018515597667407;
-1.0;2.998862367710533;2.9000000000000004;1.54;1.3600000000000003;189.0;81.0;89.0;388.0;0.035;0.021254353651995517;-0.21367849724661292;-0.01896053815778034;0.0;129.0;1.0;0.16999999999999993;11.0;248.0;-0.32860527137850226;-0.8256492787006215;
-1.0;2.998755742892793;2.9400000000000004;2.19;1.4000000000000004;191.0;81.0;90.0;386.0;0.04;0.03300348292159644;-0.2179972238542605;-0.020737618453450797;0.0;128.0;1.0;0.20999999999999908;8.0;248.0;-0.34227841203818304;-0.8594914893923093;
-1.0;2.998730450624388;2.9800000000000004;1.92;0.7900000000000005;169.0;79.0;91.0;387.0;0.045;0.042902786337277087;-0.21869428058876375;-0.021159156260196824;0.0;128.0;1.0;0.25;4.0;248.0;-0.3542658230274922;-0.8891613727384465;
-1.0;2.9992783878113296;2.9992783878113296;2.28;1.0792783878113297;180.0;80.0;92.0;386.0;0.06;0.07632222906982168;-0.18777981122622533;-0.012026869811171223;0.0;129.0;1.0;0.3100000000000005;6.0;249.0;-0.3678838051102136;-0.9246374289453402;
-1.0;2.999098212898264;2.999098212898264;2.38;0.7190982128982641;167.0;78.0;91.0;385.0;0.06;0.06705778325585732;-0.19328878774446992;-0.015029785028934838;0.0;129.0;1.0;0.34999999999999964;10.0;249.0;-0.3820990671088439;-0.9616694525297291;
-1.0;2.999424977703361;2.999424977703361;2.04;0.6194249777033609;163.0;75.0;93.0;388.0;0.065;0.07214622660468598;-0.17226912496429606;-0.009583704943985114;0.0;130.0;1.0;0.41000000000000014;13.0;249.0;-0.3942835773933841;-0.993411187030634;
-1.0;2.9998078441886387;2.9998078441886387;2.27;0.9598078441886386;176.0;76.0;93.0;387.0;0.09;0.1267169812837487;-0.14590329296945875;-0.003202596856022845;0.0;131.0;1.0;0.4399999999999995;14.0;249.0;-0.40784183148451464;-1.0287316464997782;
-1.0;2.9999523033609985;2.9999523033609985;2.24;0.7299523033609985;168.0;75.0;94.0;385.0;0.085;0.09787358502699903;-0.12498633521091482;0.0007949439833557243;0.0;131.0;1.0;0.5;13.0;250.0;-0.42061058350200625;-1.0638135043424521;
-1.0;2.999874362154132;2.999874362154132;2.31;0.759874362154132;169.0;76.0;95.0;383.0;0.095;0.11179886802159918;-0.12575364381178297;-0.0020939640977941463;0.0;131.0;1.0;0.5399999999999991;10.0;250.0;-0.4337783590200445;-1.0999916702427097;
-1.0;2.9999998766307976;2.9999998766307976;2.36;0.6899998766307975;166.0;74.0;95.0;382.0;0.095;0.09893909441727934;-0.11177930945230379;2.0561533727765646e-06;0.0;131.0;1.0;0.5999999999999996;9.0;250.0;-0.4472311513241875;-1.1369529133269554;
-1.0;2.999081308352775;2.999081308352775;2.33;0.6390813083527753;165.0;74.0;96.0;383.0;0.105;0.11365127553382351;-0.08851134863844512;0.00474644697780976;0.016666666666666632;132.0;1.0;0.6400000000000006;5.0;250.0;-0.46051293355666767;-1.173444310100808;
-1.0;2.998429799581133;2.998429799581133;2.43;0.668429799581133;166.0;73.0;97.0;383.0;0.11;0.11392102042705876;-0.08133914158886371;0.004178592724353333;0.03333333333333331;132.0;1.0;0.6999999999999993;9.0;250.0;-0.47436474936135725;-1.2115018612426374;
